type,obf_class,obf_name,searge_name,mcp_name,side,desc
method,aqw,d (Laqw$k;Ljava/util/List;Ljava/util/Random;IIILcq;I)Laqt;,func_176066_d,,,
method,aqw,e (Laqw$k;Ljava/util/List;Ljava/util/Random;IIILcq;I)Laqt;,func_176069_e,,,
method,ar,a ()I,func_82362_a,getRequiredPermissionLevel,2,Return the required permission level for this command.
method,ar,a (Lm;[Ljava/lang/String;)V,func_71515_b,processCommand,2,Callback when the command is invoked
method,ar,a (Lm;[Ljava/lang/String;Lcj;)Ljava/util/List;,func_180525_a,addTabCompletionOptions,2,Return a list of options when the user types TAB
method,ar,c ()Ljava/lang/String;,func_71517_b,getCommandName,2,Gets the name of the command
method,ar,c (Lm;)Ljava/lang/String;,func_71518_a,getCommandUsage,2,Gets the usage string for the command.
method,arb,a (IDD)D,func_76309_a,,,
method,arb,a (IDDD)D,func_76310_a,grad,2,
method,arb,a ([DDDDIIIDDDD)V,func_76308_a,populateNoiseArray,2,noiseArray should be xSize*ySize*zSize in size
method,arb,b (DDD)D,func_76311_b,lerp,2,
method,arc,a ([DIIIIDDD)[D,func_76305_a,generateNoiseOctaves,2,Bouncer function to the main one with some default arguments.
method,arc,a ([DIIIIIIDDD)[D,func_76304_a,generateNoiseOctaves,2,"pars:(par2,3,4=noiseOffset ; so that adjacent noise segments connect) (pars5,6,7=x,y,zArraySize),(pars8,10,12 = x,y,z noiseScale)"
method,ard,a (DD)D,func_151601_a,,,
method,ard,a ([DDDIIDDD)[D,func_151599_a,,,
method,ard,a ([DDDIIDDDD)[D,func_151600_a,,,
method,arg,a (D)I,func_151607_a,,,
method,arg,a (DD)D,func_151605_a,,,
method,arg,a ([DDDIIDDD)V,func_151606_a,,,
method,arg,a ([IDD)D,func_151604_a,,,
method,arj,a ()Z,func_76220_a,isSolid,2,Returns true if the block is a considered solid. This is true by default.
method,arj,b ()Z,func_76228_b,blocksLight,2,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
method,arj,c ()Z,func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
method,ark,a ()Z,func_76220_a,isSolid,2,Returns true if the block is a considered solid. This is true by default.
method,ark,b ()Z,func_76228_b,blocksLight,2,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
method,ark,c ()Z,func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
method,arl,a ()Z,func_76220_a,isSolid,2,Returns true if the block is a considered solid. This is true by default.
method,arl,c ()Z,func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
method,arl,d ()Z,func_76224_d,isLiquid,2,Returns if blocks of these materials are liquids.
method,arm$1,c ()Z,func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
method,arm,a ()Z,func_76220_a,isSolid,2,Returns true if the block is a considered solid. This is true by default.
method,arm,b ()Z,func_76228_b,blocksLight,2,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
method,arm,c ()Z,func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
method,arm,d ()Z,func_76224_d,isLiquid,2,Returns if blocks of these materials are liquids.
method,arm,f ()Larm;,func_76221_f,setRequiresTool,2,Makes blocks with this material require the correct tool to be harvested.
method,arm,g ()Larm;,func_76226_g,setBurning,2,Set the canBurn bool to True and return the current object.
method,arm,h ()Z,func_76217_h,getCanBurn,2,Returns if the block can burn or not.
method,arm,i ()Larm;,func_76231_i,setReplaceable,2,Sets {@link #replaceable} to true.
method,arm,j ()Z,func_76222_j,isReplaceable,2,"Returns whether the material can be replaced by other blocks when placed - eg snow, vines and tall grass."
method,arm,k ()Z,func_76218_k,isOpaque,2,Indicate if the material is opaque
method,arm,l ()Z,func_76229_l,isToolNotRequired,2,Returns true if the material can be harvested without a tool (or with the wrong tool)
method,arm,m ()I,func_76227_m,getMaterialMobility,2,"Returns the mobility information of the material, 0 = free, 1 = can't push but can move over, 2 = total immobility and stop pistons."
method,arm,n ()Larm;,func_76219_n,setNoPushMobility,2,"This type of material can't be pushed, but pistons can move over it."
method,arm,o ()Larm;,func_76225_o,setImmovableMobility,2,"This type of material can't be pushed, and pistons are blocked to move."
method,arm,p ()Larm;,func_85158_p,setAdventureModeExempt,2,@see #isAdventureModeExempt()
method,arm,r ()Larn;,func_151565_r,getMaterialMapColor,2,Retrieves the color index of the block. This is is the same color used by vanilla maps to represent this block.
method,arm,s ()Larm;,func_76223_p,setTranslucent,2,Marks the material as translucent
method,arn,a (I)I,func_151643_b,getMapColor,0,
method,aro,a ()Z,func_76220_a,isSolid,2,Returns true if the block is a considered solid. This is true by default.
method,aro,b ()Z,func_76228_b,blocksLight,2,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
method,aro,c ()Z,func_76230_c,blocksMovement,2,Returns if this material is considered solid or not
method,arq,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,arr$a,values ()[Larr$a;,values,,,
method,arr,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,arr,c (IIII)[I,func_151626_c,getIntsCoolWarm,2,
method,arr,d (IIII)[I,func_151624_d,getIntsHeatIce,2,
method,arr,e (IIII)[I,func_151625_e,getIntsSpecial,2,
method,ars,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,art,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,aru,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,arv,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,arv,a ([I[IIIIIII)Z,func_151636_a,replaceBiomeEdgeIfNecessary,2,"Creates a border around a biome if necessary, e.g. A transition from hot to cold climates would otherwise occur."
method,arv,b (II)Z,func_151634_b,canBiomesBeNeighbors,2,"Returns if two biomes can logically be neighbors. If one is hot and the other cold, for example, it returns false."
method,arv,b ([I[IIIIIII)Z,func_151635_b,replaceBiomeEdge,2,Creates a border around a biome.
method,arw,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,as,a ()I,func_82362_a,getRequiredPermissionLevel,2,Return the required permission level for this command.
method,as,a (Lm;)Z,func_71519_b,canCommandSenderUseCommand,2,Returns true if the given command sender is allowed to use this command.
method,as,a (Lm;[Ljava/lang/String;)V,func_71515_b,processCommand,2,Callback when the command is invoked
method,as,a (Lm;[Ljava/lang/String;Lcj;)Ljava/util/List;,func_180525_a,addTabCompletionOptions,2,Return a list of options when the user types TAB
method,as,c ()Ljava/lang/String;,func_71517_b,getCommandName,2,Gets the name of the command
method,as,c (Lm;)Ljava/lang/String;,func_71518_a,getCommandUsage,2,Gets the usage string for the command.
method,asa,b (IIII)I,func_151617_b,selectModeOrRandom,2,"returns the most frequently occurring number of the set, or a random number from those provided"
method,asc,a ()V,func_76446_a,resetIntCache,2,Mark all pre-allocated arrays as available for re-use by moving them to the appropriate free lists.
method,asc,a (I)[I,func_76445_a,getIntCache,2,
method,asc,b ()Ljava/lang/String;,func_85144_b,getCacheSizes,2,Gets a human-readable string that indicates the sizes of all the cache fields.  Basically a synchronized static toString.
method,asd,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,ase$1,a ()Ljava/lang/String;,call,,,
method,ase$1,call ()Ljava/lang/Object;,call,,,
method,ase$2,a ()Ljava/lang/String;,call,,,
method,ase$2,call ()Ljava/lang/Object;,call,,,
method,ase,a (I)I,func_75902_a,nextInt,2,"returns a LCG pseudo random number from [0, x). Args: int x"
method,ase,a (II)Z,func_151616_a,biomesEqualOrMesaPlateau,2,
method,ase,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,ase,a (J)V,func_75905_a,initWorldGenSeed,2,Initialize layer's local worldGenSeed based on its own baseSeed and the world's global seed (passed in as an argument).
method,ase,a (JJ)V,func_75903_a,initChunkSeed,2,"Initialize layer's current chunkSeed based on the local worldGenSeed and the (x,z) chunk coordinates."
method,ase,a (JLadr;Ljava/lang/String;)[Lase;,func_180781_a,initializeAllBiomeGenerators,2,
method,ase,a ([I)I,func_151619_a,selectRandom,2,selects a random integer from a set of provided integers
method,ase,b (I)Z,func_151618_b,isBiomeOceanic,2,returns true if the biomeId is one of the various ocean biomes.
method,ase,b (IIII)I,func_151617_b,selectModeOrRandom,2,"returns the most frequently occurring number of the set, or a random number from those provided"
method,asf,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asg,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,ash,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asi,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asj,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asj,c (I)I,func_151630_c,,,
method,ask,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,ask,a (J)V,func_75905_a,initWorldGenSeed,2,Initialize layer's local worldGenSeed based on its own baseSeed and the world's global seed (passed in as an argument).
method,asl,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asl,a ([I[IIIIII)V,func_151632_a,,,
method,asl,c (I)Z,func_151631_c,,,
method,asl,d (I)Z,func_151633_d,,,
method,asm,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asq,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asr,a (IIII)[I,func_75904_a,getInts,2,"Returns a list of integer values generated by this layer. These may be interpreted as temperatures, rainfall amounts, or biomeList[] indices based on the particular GenLayer subclass."
method,asr,b (JLase;I)Lase;,func_75915_a,magnify,2,"Magnify a layer. Parms are seed adjustment, layer, number of times to magnify"
method,asu,a ()V,func_75848_a,clearPath,2,Clears the path
method,asu,a (I)V,func_75847_a,sortBack,2,Sorts a point to the left
method,asu,a (Lasv;)Lasv;,func_75849_a,addPoint,2,Adds a point to the path
method,asu,a (Lasv;F)V,func_75850_a,changeDistance,2,Changes the provided point's distance to target
method,asu,b (I)V,func_75846_b,sortForward,2,Sorts a point to the right
method,asu,c ()Lasv;,func_75844_c,dequeue,2,Returns and removes the first point in the path
method,asu,e ()Z,func_75845_e,isPathEmpty,2,Returns true if this path contains no points
method,asv,a ()Z,func_75831_a,isAssigned,2,Returns true if this point has already been assigned to a path
method,asv,a (III)I,func_75830_a,makeHash,2,
method,asv,a (Lasv;)F,func_75829_a,distanceTo,2,Returns the linear distance to another path point
method,asv,b (Lasv;)F,func_75832_b,distanceToSquared,2,Returns the squared distance to another path point
method,asv,equals (Ljava/lang/Object;)Z,equals,,,
method,asv,hashCode ()I,hashCode,,,
method,asv,toString ()Ljava/lang/String;,toString,,,
method,asw,a ()V,func_176163_a,postProcess,2,This method is called when all nodes have been processed and PathEntity is created.\n {@link net.minecraft.world.pathfinder.WalkNodeProcessor WalkNodeProcessor} uses this to change its field {@link net.minecraft.world.pathfinder.WalkNodeProcessor#avoidsWater avoidsWater}
method,asw,a (III)Lasv;,func_176159_a,openPoint,2,Returns a mapped point or creates and adds one
method,asw,a (Ladq;Lpk;)V,func_176162_a,initProcessor,2,
method,asw,a (Lpk;)Lasv;,func_176161_a,getPathPointTo,2,Returns given entity's position as PathPoint
method,asw,a (Lpk;DDD)Lasv;,func_176160_a,getPathPointToCoords,2,Returns PathPoint for given coordinates
method,asw,a ([Lasv;Lpk;Lasv;Lasv;F)I,func_176164_a,findPathOptions,2,
method,asx,a ()V,func_75875_a,incrementPathIndex,2,Directs this path to the next point in its array
method,asx,a (I)Lasv;,func_75877_a,getPathPointFromIndex,2,"return the PathPoint located at the specified PathIndex, usually the current one"
method,asx,a (Lasx;)Z,func_75876_a,isSamePath,2,Returns true if the EntityPath are the same. Non instance related equals.
method,asx,a (Lpk;)Laui;,func_75878_a,getPosition,2,returns the current PathEntity target node as Vec3D
method,asx,a (Lpk;I)Laui;,func_75881_a,getVectorFromIndex,2,Gets the vector of the PathPoint associated with the given index.
method,asx,b ()Z,func_75879_b,isFinished,2,Returns true if this path has reached the end
method,asx,b (I)V,func_75871_b,setCurrentPathLength,2,
method,asx,b (Laui;)Z,func_75880_b,isDestinationSame,2,Returns true if the final PathPoint in the PathEntity is equal to Vec3D coords.
method,asx,c ()Lasv;,func_75870_c,getFinalPathPoint,2,returns the last PathPoint of the Array
method,asx,c (I)V,func_75872_c,setCurrentPathIndex,2,
method,asx,d ()I,func_75874_d,getCurrentPathLength,2,
method,asx,e ()I,func_75873_e,getCurrentPathIndex,2,
method,asy,a (Ladq;Lpk;DDDF)Lasx;,func_176189_a,createEntityPathTo,2,Internal implementation of creating a path from an entity to a point
method,asy,a (Ladq;Lpk;Lcj;F)Lasx;,func_180782_a,createEntityPathTo,2,Creates a path from an entity to a specified location within a minimum distance
method,asy,a (Ladq;Lpk;Lpk;F)Lasx;,func_176188_a,createEntityPathTo,2,Creates a path from one entity to another within a minimum distance
method,asy,a (Lasv;Lasv;)Lasx;,func_75853_a,createEntityPath,2,Returns a new PathEntity for a given start and end point
method,asy,a (Lpk;Lasv;Lasv;F)Lasx;,func_176187_a,addToPath,2,Adds a path from start to end and returns the whole path
method,asz,a ()V,func_176163_a,postProcess,2,This method is called when all nodes have been processed and PathEntity is created.\n {@link net.minecraft.world.pathfinder.WalkNodeProcessor WalkNodeProcessor} uses this to change its field {@link net.minecraft.world.pathfinder.WalkNodeProcessor#avoidsWater avoidsWater}
method,asz,a (Ladq;Lpk;)V,func_176162_a,initProcessor,2,
method,asz,a (Lpk;)Lasv;,func_176161_a,getPathPointTo,2,Returns given entity's position as PathPoint
method,asz,a (Lpk;DDD)Lasv;,func_176160_a,getPathPointToCoords,2,Returns PathPoint for given coordinates
method,asz,a (Lpk;III)Lasv;,func_176185_a,getSafePoint,2,Returns a point that the entity can safely move to
method,asz,a ([Lasv;Lpk;Lasv;Lasv;F)I,func_176164_a,findPathOptions,2,
method,asz,b (Lpk;III)I,func_176186_b,,,
method,at,a ()I,func_82362_a,getRequiredPermissionLevel,2,Return the required permission level for this command.
method,at,a (Lm;)Z,func_71519_b,canCommandSenderUseCommand,2,Returns true if the given command sender is allowed to use this command.
method,at,a (Lm;[Ljava/lang/String;)V,func_71515_b,processCommand,2,Callback when the command is invoked
method,at,a (Lm;[Ljava/lang/String;Lcj;)Ljava/util/List;,func_180525_a,addTabCompletionOptions,2,Return a list of options when the user types TAB
method,at,c ()Ljava/lang/String;,func_71517_b,getCommandName,2,Gets the name of the command
method,at,c (Lm;)Ljava/lang/String;,func_71518_a,getCommandUsage,2,Gets the usage string for the command.
method,ata,a ()V,func_176163_a,postProcess,2,This method is called when all nodes have been processed and PathEntity is created.\n {@link net.minecraft.world.pathfinder.WalkNodeProcessor WalkNodeProcessor} uses this to change its field {@link net.minecraft.world.pathfinder.WalkNodeProcessor#avoidsWater avoidsWater}
